"Response ID";"Date submitted";"Last page";"Start language";"Seed";"Date started";"Date last action";"What is your gender?";"How old are you?";"What is your field of study?";"What is your field of study? [Other]";"What language is primarily spoken in your courses?";"Do you work with collaboration tools during your studies? (Microsoft Teams, Zoom, Trello, GitHub,...)";"What collaboration tools do you use and how often do you use them?  [Microsoft Teams]";"What collaboration tools do you use and how often do you use them?  [Zoom]";"What collaboration tools do you use and how often do you use them?  [Google Workspace (Docs, Sheets, Slides)]";"What collaboration tools do you use and how often do you use them?  [Slack]";"What collaboration tools do you use and how often do you use them?  [Trello]";"What collaboration tools do you use and how often do you use them?  [Notion]";"What collaboration tools do you use and how often do you use them?  [Miro]";"What collaboration tools do you use and how often do you use them?  [Mural]";"What collaboration tools do you use and how often do you use them?  [GitHub]";"What collaboration tools do you use and how often do you use them?  [Monday.com]";"What collaboration tools do you use and how often do you use them?  [Asana]";"What collaboration tools do you use and how often do you use them?  [Jira]";"What collaboration tools do you use and how often do you use them?  [Other (write below)]";"Do you use any other tools that are not mentioned above?";"Is the following criteria important in the selection of a collaboration tool for you?  [User-friendliness]";"Is the following criteria important in the selection of a collaboration tool for you?  [Functionality and feature set]";"Is the following criteria important in the selection of a collaboration tool for you?  [Integration with other tools]";"Is the following criteria important in the selection of a collaboration tool for you?  [Scalability (Ability to increase or decrease in performance)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Cost (Expense involved in purchase and maintenance)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Privacy and security]";"Is the following criteria important in the selection of a collaboration tool for you?  [Reliability and availability]";"Is the following criteria important in the selection of a collaboration tool for you?  [Mobility and access (Ease of access from various locations/devices)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Customizability (personalize according to needs)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Feedback and evaluation features]";"Is the following criteria important in the selection of a collaboration tool for you?  [Accessibility (Usable for as many people as possible)]";"Is the following criteria important in the selection of a collaboration tool for you?  [Reputation of the provider]";"Please mark what applies to you.  [The use of collaboration tools has improved collaboration with my fellow students.]";"Please mark what applies to you.  [Collaboration tools have made group projects more organized and manageable.]";"Please mark what applies to you.  [Collaboration tools have improved the ability to coordinate tasks and deadlines within my team.]";"Please mark what applies to you.  [Collaboration tools facilitate communication with lecturers and the exchange of feedback.]";"Please mark what applies to you.  [My active participation and engagement in class have increased through the use of these tools.]";"Please mark what applies to you.  [The use of collaboration tools has increased my motivation to learn.]";"Please mark what applies to your institution.  [I am satisfied with the variety of digital collaboration tools offered by my institution.]";"Please mark what applies to your institution.  [My institution integrates digital collaboration tools into the curriculum effectively.]";"Please mark what applies to your institution.  [The training sessions on digital collaboration tools provided by my institution are adequate.]";"Please mark what applies to your institution.  [My institution's helpdesk support effectively resolves issues related to digital collaboration tools.]";"Please mark what applies to your institution.  [I feel involved in the decision-making process regarding the selection of digital collaboration tools at my institution.]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Technical issues (e.g., connectivity problems, software glitches)]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Lack of familiarity with the tools]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Difficulty maintaining effective communication with my team members]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Lack of engagement or participation from team members]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Difficulty in managing and organizing shared documents and resources]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Privacy and security concerns]";"What are the most significant challenges you face while collaborating using digital tools and how often does it happen? [Inadequate support and training on the use of digital tools]";"Are there any other difficulties you encounter when using collaboration tools that have not been mentioned?";"How strongly do you feel the use of digital collaboration tools has impacted your academic performance positively?";"Please feel free to share any additional questions, suggestions, or comments you might have regarding digital collaboration tools or your experience using them.";"Total time";"Group time: General part";"Question time: G01Q10";"Question time: G02Q13";"Question time: G00Q13";"Question time: G01Q11";"Question time: G03Q12";"Question time: G02Q12";"Question time: G01Q13";"Group time: Use of Collaboration Tools";"Question time: G02Q05";"Group time: Use of Collaboration Tools";"Question time: G02Q03";"Group time: Use of Collaboration Tools";"Question time: G02Q07";"Group time: Use of Collaboration Tools";"Question time: G02Q08";"Question time: G05Q14";"Question time: G01Q09";"Group time: Conclusion";"Question time: G03Q06"
"164";;"3";"en";"1649352396";"2024-03-28 18:29:01";"2024-03-28 18:31:52";"Female";"25-29";"Social Sciences";"";"(Swiss-)German";"Yes";"Weekly";"Weekly";"Several times a week";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Strongly Agree";"Neutral";"Strongly disagree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Disagree";"Strongly disagree";"Agree";"Neutral";"Strongly Agree";"Strongly Agree";"Agree";"Strongly Agree";"Neutral";"Agree";"";"";"";"";"";"";"";"";"";"";"";"";;;;"173.2";"74.85";;;;;;;;"58.83";;"39.52";;;;;;;;;
"165";"2024-03-28 18:45:15";"6";"en";"2117964723";"2024-03-28 18:31:13";"2024-03-28 18:45:15";"Male";"20-24";"Business and Economics";"";"(Swiss-)German";"Yes";"Several times a week";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Daily";"Whatsapp";"Strongly Agree";"Strongly Agree";"Agree";"Disagree";"Agree";"Neutral";"Agree";"Strongly Agree";"Disagree";"Disagree";"Agree";"Neutral";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Disagree";"Neutral";"Agree";"Agree";"Neutral";"Neutral";"Disagree";"Rarely";"Sometimes";"Sometimes";"Very often";"Sometimes";"Never";"Sometimes";"";"Moderately";"";"844.7";"595.84";;;;;;;;"43.38";;"40.37";;"34.83";;"117.9";;;;"12.38";
"166";"2024-03-28 18:48:06";"6";"en";"1997756432";"2024-03-28 18:41:28";"2024-03-28 18:48:06";"Female";"over 35 years";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Less frequently";"Less frequently";"Less frequently";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Padlet";"Agree";"Agree";"Agree";"Disagree";"Agree";"Agree";"Strongly Agree";"Strongly Agree";"Disagree";"Disagree";"Agree";"Disagree";"Agree";"Agree";"Neutral";"Agree";"Disagree";"Disagree";"Agree";"Agree";"Agree";"Neutral";"Strongly disagree";"Rarely";"Rarely";"Rarely";"Sometimes";"Sometimes";"Sometimes";"Rarely";"";"Moderately";"";"401.24";"172.23";;;;;;;;"77.55";;"43.68";;"33.08";;"69.93";;;;"4.77";
"167";"2024-03-28 18:49:20";"6";"en";"2051308812";"2024-03-28 18:43:58";"2024-03-28 18:49:20";"Female";"20-24";"Other";"IT & economy ";"(Swiss-)German";"Yes";"Several times a week";"Never";"Never";"Never";"Never";"Daily";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Several times a week";"One Note";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Strongly Agree";"Agree";"Agree";"Agree";"Agree";"Neutral";"Strongly Agree";"Agree";"Agree";"Agree";"Strongly Agree";"Disagree";"Disagree";"Disagree";"Strongly Agree";"Disagree";"Neutral";"Neutral";"Neutral";"Never";"Rarely";"Sometimes";"Sometimes";"Often";"Rarely";"Sometimes";"working on one file with everybody at once";"Moderately";"teams for example us rarely used but i use notion for my self a lot and it really increased my learning progress. but not really bcs of collaboration ";"326.18";"77.28";;;;;;;;"42.8";;"49.26";;"46.32";;"59.08";;;;"51.44";
"168";"2024-03-28 18:58:18";"6";"en";"205571121";"2024-03-28 18:51:09";"2024-03-28 18:58:18";"Male";"25-29";"Other";"Wirtschaftsinformatik ";"(Swiss-)German";"Yes";"Weekly";"Less frequently";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Less frequently";"Weekly";"Never";"Never";"Never";"";"Agree";"Strongly Agree";"Agree";"Neutral";"Strongly Agree";"Agree";"Strongly Agree";"Agree";"Neutral";"Neutral";"Neutral";"Disagree";"Strongly Agree";"Agree";"Agree";"Strongly Agree";"Disagree";"Disagree";"Agree";"Neutral";"Neutral";"Neutral";"Strongly disagree";"Rarely";"Sometimes";"Never";"Sometimes";"Rarely";"Never";"Rarely";"";"Moderately";"";"432.39";"115.93";;;;;;;;"49.88";;"75.6";;"109.66";;"79.1";;;;"2.22";
"169";"2024-03-28 19:43:02";"6";"en";"429301354";"2024-03-28 19:38:05";"2024-03-28 19:43:02";"Male";"20-24";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Less frequently";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Several times a week";"moodle, eventoweb";"Agree";"Agree";"Neutral";"Agree";"Neutral";"Agree";"Agree";"Agree";"Disagree";"Agree";"Agree";"Agree";"Neutral";"Neutral";"Disagree";"Neutral";"Disagree";"Disagree";"Neutral";"Neutral";"Agree";"Neutral";"Strongly disagree";"Rarely";"Sometimes";"Sometimes";"Sometimes";"Rarely";"Rarely";"Rarely";"no";"Moderately";"-";"299.65";"92.13";;;;;;;;"61.53";;"41.41";;"45.28";;"47.4";;;;"11.9";
"170";"2024-03-28 19:59:11";"6";"en";"265794072";"2024-03-28 19:54:27";"2024-03-28 19:59:11";"Female";"25-29";"Business and Economics";"";"(Swiss-)German";"Yes";"Weekly";"Never";"Less frequently";"Never";"Never";"Weekly";"Weekly";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Agree";"Neutral";"Disagree";"Agree";"Disagree";"Agree";"Strongly Agree";"Disagree";"Disagree";"Agree";"Agree";"Agree";"Agree";"Agree";"Neutral";"Disagree";"Disagree";"Agree";"Disagree";"Strongly disagree";"Disagree";"Disagree";"Sometimes";"Rarely";"Sometimes";"Often";"Rarely";"Rarely";"Sometimes";"";"Moderately";"";"287.61";"111.73";;;;;;;;"47.93";;"37.36";;"33.42";;"54.29";;;;"2.88";
"171";"2024-03-28 20:08:37";"6";"en";"1841533498";"2024-03-28 20:05:53";"2024-03-28 20:08:37";"Male";"25-29";"Life Sciences and Medicine";"";"English";"Yes";"Daily";"Weekly";"Less frequently";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Less frequently";"Never";"Never";"Never";"";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Disagree";"Neutral";"Agree";"Strongly disagree";"Strongly disagree";"Disagree";"Disagree";"Strongly Agree";"Strongly Agree";"Agree";"Disagree";"Disagree";"Neutral";"Neutral";"Neutral";"Disagree";"Neutral";"Disagree";"Rarely";"Rarely";"Sometimes";"Often";"Rarely";"Never";"Never";"";"Very";"";"166.75";"36.54";;;;;;;;"40.19";;"27.53";;"25.15";;"34.84";;;;"2.5";
"172";;"2";"en";"886339673";"2024-03-28 20:10:44";"2024-03-28 20:12:21";"Female";"25-29";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Several times a week";"Weekly";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Agree";"Agree";"Neutral";"Strongly disagree";"Agree";"Disagree";"Neutral";"Agree";"Strongly disagree";"Strongly disagree";"Strongly disagree";"Disagree";"Strongly disagree";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"97.53";"45.65";;;;;;;;"35.04";;"16.84";;;;;;;;;
"173";"2024-03-28 20:49:00";"6";"en";"145784617";"2024-03-28 20:42:36";"2024-03-28 20:49:00";"Female";"20-24";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Daily";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Daily";"Moodle";"Agree";"Agree";"Neutral";"Neutral";"Neutral";"Agree";"Agree";"Agree";"Neutral";"Neutral";"Agree";"Neutral";"Neutral";"Agree";"Neutral";"Neutral";"Disagree";"Neutral";"Neutral";"Agree";"Neutral";"Agree";"Neutral";"Sometimes";"Sometimes";"Sometimes";"Often";"Sometimes";"Sometimes";"Rarely";"";"Moderately";"";"386.61";"148.65";;;;;;;;"50.6";;"96.18";;"35.14";;"52.63";;;;"3.41";
"174";;"2";"en";"1826470848";"2024-03-28 20:53:59";"2024-03-28 20:57:00";"Female";"20-24";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Weekly";"Never";"Less frequently";"Never";"Never";"Never";"Weekly";"Never";"Never";"Never";"Never";"Never";"Less frequently";"mentimeter";"Agree";"Agree";"Neutral";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Neutral";"Disagree";"Agree";"Neutral";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;;;"182.58";"105.9";;;;;;;;"76.68";;;;;;;;;;;
"175";"2024-03-28 22:06:12";"6";"en";"149477056";"2024-03-28 21:57:06";"2024-03-28 22:06:12";"Female";"20-24";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Daily";"Weekly";"Less frequently";"Never";"Never";"Less frequently";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Daily";"OneDrive Microsoft (shared Word) ";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Strongly Agree";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Agree";"Agree";"Agree";"Agree";"Strongly disagree";"Disagree";"Neutral";"Neutral";"Agree";"Neutral";"Neutral";"Neutral";"Disagree";"Sometimes";"Rarely";"Very often";"Very often";"Rarely";"Rarely";"Rarely";"";"Not at all";"";"548.9";"179.43";;;;;;;;"102.02";;"68.74";;"62.15";;"121.89";;;;"14.67";
"176";"2024-03-28 22:22:14";"6";"en";"421641748";"2024-03-28 22:14:36";"2024-03-28 22:22:14";"Male";"20-24";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Several times a week";"Never";"Weekly";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"";"Agree";"Strongly Agree";"Neutral";"Neutral";"Strongly Agree";"Agree";"Strongly Agree";"Agree";"Agree";"Neutral";"Neutral";"Agree";"Agree";"Strongly Agree";"Neutral";"Neutral";"Neutral";"Agree";"Agree";"Agree";"Neutral";"Neutral";"Disagree";"Sometimes";"Rarely";"Never";"Sometimes";"Rarely";"Never";"Never";"";"Moderately";"";"461.82";"120.25";;;;;;;;"88.25";;"82.14";;"36.6";;"97.69";;;;"36.89";
"177";"2024-03-28 22:23:35";"6";"en";"554908066";"2024-03-28 22:20:11";"2024-03-28 22:23:35";"Male";"20-24";"Life Sciences and Medicine";"";"(Swiss-)German";"Yes";"Daily";"Weekly";"Daily";"Never";"Never";"Never";"Daily";"Never";"Never";"Never";"Less frequently";"Never";"Never";"";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Strongly disagree";"Disagree";"Neutral";"Agree";"Neutral";"Disagree";"Agree";"Disagree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Neutral";"Neutral";"Disagree";"Disagree";"Neutral";"Strongly disagree";"Rarely";"Rarely";"Rarely";"Rarely";"Never";"Never";"Rarely";"";"Very";"";"207.91";"64.34";;;;;;;;"42.82";;"29.86";;"32.11";;"34.31";;;;"4.47";
"178";"2024-03-28 23:51:15";"6";"en";"266803348";"2024-03-28 23:40:25";"2024-03-28 23:51:15";"Female";"over 35 years";"Life Sciences and Medicine";"";"English";"Yes";"Weekly";"Less frequently";"Never";"Never";"Never";"Never";"Weekly";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Disagree";"Disagree";"Disagree";"Neutral";"Strongly disagree";"Neutral";"Strongly disagree";"Sometimes";"Very often";"Often";"Sometimes";"Rarely";"Often";"Very often";"";"Not at all";"";"652.15";"74.2";;;;;;;;"58.67";;"63.05";;"334.34";;"116.47";;;;"5.42";
"179";"2024-03-29 00:39:48";"6";"en";"1919339212";"2024-03-29 00:31:51";"2024-03-29 00:39:48";"Female";"over 35 years";"Education";"";"(Swiss-)German";"Yes";"Weekly";"Less frequently";"Less frequently";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Agree";"Agree";"Disagree";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Agree";"Agree";"Neutral";"Disagree";"Agree";"Neutral";"Agree";"Disagree";"Strongly disagree";"Disagree";"Neutral";"Disagree";"Disagree";"Neutral";"Strongly disagree";"Sometimes";"Sometimes";"Rarely";"Often";"Sometimes";"Often";"Sometimes";"";"Moderately";"";"480.72";"92.46";;;;;;;;"111.89";;"117.74";;"63.19";;"91.72";;;;"3.72";
"180";"2024-03-29 01:24:47";"6";"en";"1772282385";"2024-03-29 01:19:22";"2024-03-29 01:24:47";"Female";"20-24";"Other";"Health care";"(Swiss-)German";"Yes";"Daily";"Never";"Several times a week";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Agree";"Neutral";"Agree";"Neutral";"Agree";"Agree";"Strongly Agree";"Agree";"Neutral";"Disagree";"Strongly disagree";"Disagree";"Agree";"Agree";"Strongly Agree";"Strongly Agree";"Neutral";"Neutral";"Agree";"Neutral";"Disagree";"Neutral";"Disagree";"Rarely";"Rarely";"Never";"Sometimes";"Often";"Rarely";"Sometimes";"";"Very";"";"329.01";"101.96";;;;;;;;"84.84";;"45.94";;"40.54";;"52.87";;;;"2.86";
"181";;"4";"en";"11380849";"2024-03-29 04:00:08";"2024-03-29 04:01:47";"Male";"20-24";"Communication and Media Studies";"";"(Swiss-)German";"Yes";"Weekly";"Weekly";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Agree";"Neutral";"Strongly disagree";"Neutral";"Agree";"Strongly Agree";"Neutral";"Disagree";"Strongly disagree";"Strongly Agree";"Strongly Agree";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Disagree";"Neutral";"Neutral";"Neutral";"";"";"";"";"";"";"";;;;"101.95";"40.17";;;;;;;;"31.93";;"12.96";;"16.89";;;;;;;
"182";"2024-03-29 04:30:36";"6";"en";"1546440866";"2024-03-29 04:21:19";"2024-03-29 04:30:36";"Female";"over 35 years";"Communication and Media Studies";"";"(Swiss-)German";"Yes";"Weekly";"Less frequently";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Moodle (daily)";"Strongly Agree";"Strongly Agree";"Neutral";"Disagree";"Agree";"Strongly Agree";"Strongly Agree";"Neutral";"Agree";"Neutral";"Neutral";"Neutral";"Neutral";"Strongly Agree";"Agree";"Neutral";"Disagree";"Disagree";"Neutral";"Agree";"Neutral";"Agree";"Strongly disagree";"Sometimes";"Rarely";"Rarely";"Never";"Sometimes";"Never";"Never";"";"Moderately";"";"553.15";"129.46";;;;;;;;"93.07";;"72.87";;"157.32";;"95.71";;;;"4.72";
"183";"2024-03-29 06:41:27";"6";"en";"200642752";"2024-03-29 06:37:27";"2024-03-29 06:41:27";"Male";"25-29";"Science, Technology, Engineering and Mathematics";"";"English";"Yes";"Daily";"Weekly";"Less frequently";"Never";"Never";"Never";"Less frequently";"Never";"Daily";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Agree";"Strongly Agree";"Neutral";"Agree";"Neutral";"Agree";"Agree";"Strongly Agree";"Strongly disagree";"Neutral";"Agree";"Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Neutral";"Neutral";"Agree";"Agree";"Disagree";"Agree";"Disagree";"Sometimes";"Often";"Sometimes";"Sometimes";"Sometimes";"Rarely";"Often";"";"Very";"";"243.27";"75.63";;;;;;;;"42.92";;"36.21";;"33.53";;"52.11";;;;"2.87";
"184";"2024-03-29 08:04:48";"6";"en";"1335737507";"2024-03-29 08:02:59";"2024-03-29 08:04:48";"Female";"20-24";"Social Sciences";"";"(Swiss-)German";"Yes";"Weekly";"Weekly";"Less frequently";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Agree";"Agree";"Agree";"Neutral";"Agree";"Disagree";"Disagree";"Neutral";"Disagree";"Disagree";"Disagree";"Neutral";"Disagree";"Neutral";"Neutral";"Neutral";"Neutral";"Disagree";"Disagree";"Neutral";"Agree";"Neutral";"Neutral";"Sometimes";"Sometimes";"Sometimes";"Sometimes";"Sometimes";"Sometimes";"Sometimes";"";"Very";"";"111.11";"45.09";;;;;;;;"26.01";;"11.85";;"7.29";;"17.54";;;;"3.33";
"185";"2024-03-29 08:34:52";"6";"en";"109820201";"2024-03-29 08:29:06";"2024-03-29 08:34:52";"Female";"20-24";"Business and Economics";"";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Agree";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Neutral";"Agree";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Neutral";"Disagree";"Agree";"Agree";"Agree";"Neutral";"Disagree";"Rarely";"Rarely";"Never";"Sometimes";"Never";"Never";"Never";"";"Slightly";"";"349.74";"83.22";;;;;;;;"71.92";;"78.72";;"47.76";;"65.14";;;;"2.98";
"186";"2024-03-29 08:37:35";"6";"en";"611395412";"2024-03-29 08:32:42";"2024-03-29 08:37:35";"Female";"20-24";"Business and Economics";"";"(Swiss-)German";"Yes";"Several times a week";"Several times a week";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Agree";"Agree";"Neutral";"Agree";"Neutral";"Agree";"Strongly Agree";"Disagree";"Neutral";"Neutral";"Neutral";"Agree";"Agree";"Neutral";"Neutral";"Disagree";"Neutral";"Neutral";"Neutral";"Neutral";"Disagree";"Neutral";"Often";"Sometimes";"Often";"Very often";"Sometimes";"Never";"Rarely";"";"Very";"";"295.36";"113.57";;;;;;;;"54.16";;"37.02";;"39.41";;"47.81";;;;"3.39";
"187";"2024-03-29 08:51:43";"6";"en";"1981391602";"2024-03-29 08:43:26";"2024-03-29 08:51:43";"Female";"25-29";"Business and Economics";"";"(Swiss-)German";"Yes";"Daily";"Never";"Weekly";"Less frequently";"Never";"Never";"Daily";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Canva for presentations and creative activities";"Strongly Agree";"Agree";"Neutral";"Agree";"Neutral";"Neutral";"Strongly Agree";"Disagree";"Neutral";"Disagree";"Strongly Agree";"Disagree";"Strongly Agree";"Agree";"Neutral";"Disagree";"Agree";"Neutral";"Agree";"Agree";"Agree";"Neutral";"Disagree";"Rarely";"Sometimes";"Sometimes";"Rarely";"Never";"Never";"Never";"";"Moderately";"";"500.03";"241.22";;;;;;;;"90.22";;"54.98";;"38.83";;"71.66";;;;"3.12";
"188";"2024-03-29 09:23:52";"6";"en";"2022337939";"2024-03-29 08:54:22";"2024-03-29 09:23:52";"Male";"over 35 years";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Several times a week";"Less frequently";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Less frequently";"Never";"Never";"Never";"Weekly";"Sharepoint";"Strongly Agree";"Strongly Agree";"Agree";"Neutral";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Agree";"Neutral";"Agree";"Disagree";"Strongly Agree";"Agree";"Neutral";"Agree";"Strongly disagree";"Disagree";"Neutral";"Disagree";"Disagree";"Neutral";"Strongly disagree";"Often";"Rarely";"Rarely";"Sometimes";"Often";"Rarely";"Rarely";"";"Slightly";"Collaboration tools are helpfull for meetings (sponatneous, no time for travelling as it is for a physical meeting) but on the other hand it is more time consuming for discussions because its complicate for cummunication e.g. share ideas. Furthermore they are helpfull if lessons are recorded for learning but there is less participation (members and discussions/questions) in class if it is online. Organisation is more complicate as more different tools are used (missing some information, time consuming for searching documents as they are shared only in specific tools e.g. meeting in tool A, important infos in tool A or B, documents in tool B, C or D and class training in tool B or D) and sometimes missleading if a document is uploaded in two different tools but only updated in one of them.";"1771.96";"241.69";;;;;;;;"65.46";;"64.19";;"115";;"154.99";;;;"1130.63";
"189";"2024-03-29 09:31:38";"6";"en";"912033403";"2024-03-29 09:23:48";"2024-03-29 09:31:38";"Male";"25-29";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Daily";"Less frequently";"Weekly";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Weekly";"Never";"";"Strongly Agree";"Strongly Agree";"Agree";"Agree";"Strongly Agree";"Agree";"Strongly Agree";"Strongly Agree";"Neutral";"Neutral";"Agree";"Agree";"Agree";"Agree";"Neutral";"Disagree";"Neutral";"Agree";"Disagree";"Strongly disagree";"Strongly disagree";"Neutral";"Strongly disagree";"Rarely";"Sometimes";"Sometimes";"Often";"Rarely";"Rarely";"Very often";"";"Very";"Not only students among themselves should be using these tools. Lecturers should be also involved and motivated!  
The tools is not being using in vast majority of lectures.";"473.5";"82.78";;;;;;;;"74.4";;"41.64";;"37.84";;"68.8";;;;"168.04";
"190";"2024-03-29 09:53:59";"6";"en";"149186003";"2024-03-29 09:48:34";"2024-03-29 09:53:59";"Female";"20-24";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Daily";"Less frequently";"Daily";"Never";"Never";"Never";"Less frequently";"Never";"Less frequently";"Never";"Never";"Never";"Never";"";"Strongly Agree";"Strongly Agree";"Neutral";"Neutral";"Strongly Agree";"Agree";"Strongly Agree";"Neutral";"Agree";"Neutral";"Strongly Agree";"Agree";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Neutral";"Agree";"Neutral";"Disagree";"Neutral";"Rarely";"Rarely";"Rarely";"Sometimes";"Sometimes";"Often";"Rarely";"";"Moderately";"i almost use only Teams and outlook";"327.11";"69.22";;;;;;;;"64.04";;"58.4";;"41.32";;"63.46";;;;"30.67";
"191";"2024-03-29 10:04:47";"6";"en";"487108578";"2024-03-29 10:00:46";"2024-03-29 10:04:47";"Female";"30-34";"Science, Technology, Engineering and Mathematics";"";"(Swiss-)German";"Yes";"Daily";"Less frequently";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"no";"Agree";"Agree";"Neutral";"Disagree";"Strongly Agree";"Strongly Agree";"Agree";"Strongly Agree";"Neutral";"Neutral";"Strongly Agree";"Agree";"Strongly Agree";"Strongly Agree";"Strongly Agree";"Neutral";"Agree";"Neutral";"Agree";"Disagree";"Agree";"Neutral";"Neutral";"Rarely";"Rarely";"Sometimes";"Sometimes";"Rarely";"Rarely";"Rarely";"";"Very";"";"243.81";"41.11";;;;;;;;"67.25";;"48.59";;"35.87";;"46.64";;;;"4.35";
"192";"2024-03-29 10:29:10";"6";"en";"1457758396";"2024-03-29 10:24:04";"2024-03-29 10:29:10";"Female";"20-24";"Education";"";"(Swiss-)German";"Yes";"Weekly";"Never";"Less frequently";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Never";"Several times a week";"moodle";"Agree";"Agree";"Disagree";"Disagree";"Neutral";"Neutral";"Neutral";"Neutral";"Disagree";"Disagree";"Neutral";"Disagree";"Neutral";"Agree";"Agree";"Neutral";"Disagree";"Neutral";"Agree";"Neutral";"Neutral";"Neutral";"Disagree";"Sometimes";"Rarely";"Sometimes";"Sometimes";"Rarely";"Rarely";"Never";"-";"Moderately";"";"308.4";"73.8";;;;;;;;"58.19";;"52.09";;"48.08";;"70.36";;;;"5.88";
